#36864
#36300
#36300
#564
#0
   Index      Gx      Gy      Gz
    7212    5175  -25544   19858
    7213    5903  -25386   19858
    7214    6625  -25207   19858
    7215    7342  -25007   19858
    7216    8054  -24787   19858
    7217    8758  -24547   19858
    7218    9456  -24287   19858
    7219   10145  -24007   19858
    7220   10827  -23708   19858
    7221   11499  -23389   19858
    7222   12162  -23051   19858
    7223   12816  -22694   19858
    7224   13459  -22319   19858
    7225   14090  -21925   19858
    7226   14711  -21514   19858
    7227   15319  -21085   19858
    7228   15915  -20639   19858
    7229   16498  -20176   19858
    7230   17067  -19697   19858
    7231   17623  -19202   19858
    7232   18164  -18690   19858
    7233   18690  -18164   19858
    7234   19202  -17623   19858
    7235   19697  -17067   19858
    7236   20176  -16498   19858
    7237   20639  -15915   19858
    7238   21085  -15319   19858
    7239   21514  -14711   19858
    7240   21925  -14090   19858
    7241   22319  -13459   19858
    7242   22694  -12816   19858
    7243   23051  -12162   19858
    7244   23389  -11499   19858
    7245   23708  -10827   19858
    7246   24007  -10145   19858
    7247   24287   -9456   19858
    7248   24547   -8758   19858
    7249   24787   -8054   19858
    7250   25007   -7342   19858
    7251   25207   -6625   19858
    7252   25386   -5903   19858
    7253   25544   -5175   19858
    7254   25681   -4444   19858
    7255   25798   -3709   19858
    7256   25893   -2971   19858
    7257   25967   -2230   19858
    7258   26020   -1487   19858
    7259   26052    -744   19858
    7260   26358     376   19461
    7261   26337    1128   19461
    7262   26294    1880   19461
    7263   26229    2630   19461
    7264   26143    3378   19461
    7265   26036    4123   19461
    7266   25908    4865   19461
    7267   25758    5603   19461
    7268   25588    6336   19461
    7269   25397    7064   19461
    7270   25184    7787   19461
    7271   24952    8503   19461
    7272   24699    9212   19461
    7273   24426    9913   19461
    7274   24133   10607   19461
    7275   23820   11292   19461
    7276   23488   11967   19461
    7277   23136   12633   19461
    7278   22766   13289   19461
    7279   22377   13933   19461
    7280   21970   14567   19461
    7281   21545   15188   19461
    7282   21103   15797   19461
    7283   20643   16393   19461
    7284   20167   16976   19461
    7285   19674   17545   19461
    7286   19164   18100   19461
    7287   18640   18640   19461
    7288   18100   19164   19461
    7289   17545   19674   19461
    7290   16976   20167   19461
    7291   16393   20643   19461
    7292   15797   21103   19461
    7293   15188   21545   19461
    7294   14567   21970   19461
    7295   13933   22377   19461
    7296   13289   22766   19461
    7297   12633   23136   19461
    7298   11967   23488   19461
    7299   11292   23820   19461
    7300   10607   24133   19461
    7301    9913   24426   19461
    7302    9212   24699   19461
    7303    8503   24952   19461
    7304    7787   25184   19461
    7305    7064   25397   19461
    7306    6336   25588   19461
    7307    5603   25758   19461
    7308    4865   25908   19461
    7309    4123   26036   19461
    7310    3378   26143   19461
    7311    2630   26229   19461
    7312    1880   26294   19461
    7313    1128   26337   19461
    7314     376   26358   19461
    7315    -376   26358   19461
    7316   -1128   26337   19461
    7317   -1880   26294   19461
    7318   -2630   26229   19461
    7319   -3378   26143   19461
    7320   -4123   26036   19461
    7321   -4865   25908   19461
    7322   -5603   25758   19461
    7323   -6336   25588   19461
    7324   -7064   25397   19461
    7325   -7787   25184   19461
    7326   -8503   24952   19461
    7327   -9212   24699   19461
    7328   -9913   24426   19461
    7329  -10607   24133   19461
    7330  -11292   23820   19461
    7331  -11967   23488   19461
    7332  -12633   23136   19461
    7333  -13289   22766   19461
    7334  -13933   22377   19461
    7335  -14567   21970   19461
    7336  -15188   21545   19461
    7337  -15797   21103   19461
    7338  -16393   20643   19461
    7339  -16976   20167   19461
    7340  -17545   19674   19461
    7341  -18100   19164   19461
    7342  -18640   18640   19461
    7343  -19164   18100   19461
    7344  -19674   17545   19461
    7345  -20167   16976   19461
    7346  -20643   16393   19461
    7347  -21103   15797   19461
    7348  -21545   15188   19461
    7349  -21970   14567   19461
    7350  -22377   13933   19461
    7351  -22766   13289   19461
    7352  -23136   12633   19461
    7353  -23488   11967   19461
    7354  -23820   11292   19461
    7355  -24133   10607   19461
    7356  -24426    9913   19461
    7357  -24699    9212   19461
    7358  -24952    8503   19461
    7359  -25184    7787   19461
    7360  -25397    7064   19461
    7361  -25588    6336   19461
    7362  -25758    5603   19461
    7363  -25908    4865   19461
    7364  -26036    4123   19461
    7365  -26143    3378   19461
    7366  -26229    2630   19461
    7367  -26294    1880   19461
    7368  -26337    1128   19461
    7369  -26358     376   19461
    7370  -26358    -376   19461
    7371  -26337   -1128   19461
    7372  -26294   -1880   19461
    7373  -26229   -2630   19461
    7374  -26143   -3378   19461
    7375  -26036   -4123   19461
    7376  -25908   -4865   19461
    7377  -25758   -5603   19461
    7378  -25588   -6336   19461
    7379  -25397   -7064   19461
    7380  -25184   -7787   19461
    7381  -24952   -8503   19461
    7382  -24699   -9212   19461
    7383  -24426   -9913   19461
    7384  -24133  -10607   19461
    7385  -23820  -11292   19461
    7386  -23488  -11967   19461
    7387  -23136  -12633   19461
    7388  -22766  -13289   19461
    7389  -22377  -13933   19461
    7390  -21970  -14567   19461
    7391  -21545  -15188   19461
    7392  -21103  -15797   19461
    7393  -20643  -16393   19461
    7394  -20167  -16976   19461
    7395  -19674  -17545   19461
    7396  -19164  -18100   19461
    7397  -18640  -18640   19461
    7398  -18100  -19164   19461
    7399  -17545  -19674   19461
    7400  -16976  -20167   19461
    7401  -16393  -20643   19461
    7402  -15797  -21103   19461
    7403  -15188  -21545   19461
    7404  -14567  -21970   19461
    7405  -13933  -22377   19461
    7406  -13289  -22766   19461
    7407  -12633  -23136   19461
    7408  -11967  -23488   19461
    7409  -11292  -23820   19461
    7410  -10607  -24133   19461
    7411   -9913  -24426   19461
    7412   -9212  -24699   19461
    7413   -8503  -24952   19461
    7414   -7787  -25184   19461
    7415   -7064  -25397   19461
    7416   -6336  -25588   19461
    7417   -5603  -25758   19461
    7418   -4865  -25908   19461
    7419   -4123  -26036   19461
    7420   -3378  -26143   19461
    7421   -2630  -26229   19461
    7422   -1880  -26294   19461
    7423   -1128  -26337   19461
    7424    -376  -26358   19461
    7425     376  -26358   19461
    7426    1128  -26337   19461
    7427    1880  -26294   19461
    7428    2630  -26229   19461
    7429    3378  -26143   19461
    7430    4123  -26036   19461
    7431    4865  -25908   19461
    7432    5603  -25758   19461
    7433    6336  -25588   19461
    7434    7064  -25397   19461
    7435    7787  -25184   19461
    7436    8503  -24952   19461
    7437    9212  -24699   19461
    7438    9913  -24426   19461
    7439   10607  -24133   19461
    7440   11292  -23820   19461
    7441   11967  -23488   19461
    7442   12633  -23136   19461
    7443   13289  -22766   19461
    7444   13933  -22377   19461
    7445   14567  -21970   19461
    7446   15188  -21545   19461
    7447   15797  -21103   19461
    7448   16393  -20643   19461
    7449   16976  -20167   19461
    7450   17545  -19674   19461
    7451   18100  -19164   19461
    7452   18640  -18640   19461
    7453   19164  -18100   19461
    7454   19674  -17545   19461
    7455   20167  -16976   19461
    7456   20643  -16393   19461
    7457   21103  -15797   19461
    7458   21545  -15188   19461
    7459   21970  -14567   19461
    7460   22377  -13933   19461
    7461   22766  -13289   19461
    7462   23136  -12633   19461
    7463   23488  -11967   19461
    7464   23820  -11292   19461
    7465   24133  -10607   19461
    7466   24426   -9913   19461
    7467   24699   -9212   19461
    7468   24952   -8503   19461
    7469   25184   -7787   19461
    7470   25397   -7064   19461
    7471   25588   -6336   19461
    7472   25758   -5603   19461
    7473   25908   -4865   19461
    7474   26036   -4123   19461
    7475   26143   -3378   19461
    7476   26229   -2630   19461
    7477   26294   -1880   19461
    7478   26337   -1128   19461
    7479   26358    -376   19461
    7480   26650       0   19064
    7481   26639     761   19064
    7482   26606    1521   19064
    7483   26552    2280   19064
    7484   26476    3037   19064
    7485   26378    3792   19064
    7486   26259    4544   19064
    7487   26119    5292   19064
    7488   25957    6036   19064
    7489   25774    6774   19064
    7490   25570    7508   19064
    7491   25345    8235   19064
    7492   25100    8955   19064
    7493   24834    9668   19064
    7494   24547   10374   19064
    7495   24241   11070   19064
    7496   23915   11758   19064
    7497   23570   12436   19064
    7498   23205   13104   19064
    7499   22821   13762   19064
    7500   22419   14408   19064
    7501   21998   15042   19064
    7502   21560   15664   19064
    7503   21104   16273   19064
    7504   20630   16869   19064
    7505   20140   17452   19064
    7506   19634   18020   19064
    7507   19111   18573   19064
    7508   18573   19111   19064
    7509   18020   19634   19064
    7510   17452   20140   19064
    7511   16869   20630   19064
    7512   16273   21104   19064
    7513   15664   21560   19064
    7514   15042   21998   19064
    7515   14408   22419   19064
    7516   13762   22821   19064
    7517   13104   23205   19064
    7518   12436   23570   19064
    7519   11758   23915   19064
    7520   11070   24241   19064
    7521   10374   24547   19064
    7522    9668   24834   19064
    7523    8955   25100   19064
    7524    8235   25345   19064
    7525    7508   25570   19064
    7526    6774   25774   19064
    7527    6036   25957   19064
    7528    5292   26119   19064
    7529    4544   26259   19064
    7530    3792   26378   19064
    7531    3037   26476   19064
    7532    2280   26552   19064
    7533    1521   26606   19064
    7534     761   26639   19064
    7535       0   26650   19064
    7536    -761   26639   19064
    7537   -1521   26606   19064
    7538   -2280   26552   19064
    7539   -3037   26476   19064
    7540   -3792   26378   19064
    7541   -4544   26259   19064
    7542   -5292   26119   19064
    7543   -6036   25957   19064
    7544   -6774   25774   19064
    7545   -7508   25570   19064
    7546   -8235   25345   19064
    7547   -8955   25100   19064
    7548   -9668   24834   19064
    7549  -10374   24547   19064
    7550  -11070   24241   19064
    7551  -11758   23915   19064
    7552  -12436   23570   19064
    7553  -13104   23205   19064
    7554  -13762   22821   19064
    7555  -14408   22419   19064
    7556  -15042   21998   19064
    7557  -15664   21560   19064
    7558  -16273   21104   19064
    7559  -16869   20630   19064
    7560  -17452   20140   19064
    7561  -18020   19634   19064
    7562  -18573   19111   19064
    7563  -19111   18573   19064
    7564  -19634   18020   19064
    7565  -20140   17452   19064
    7566  -20630   16869   19064
    7567  -21104   16273   19064
    7568  -21560   15664   19064
    7569  -21998   15042   19064
    7570  -22419   14408   19064
    7571  -22821   13762   19064
    7572  -23205   13104   19064
    7573  -23570   12436   19064
    7574  -23915   11758   19064
    7575  -24241   11070   19064
    7576  -24547   10374   19064
    7577  -24834    9668   19064
    7578  -25100    8955   19064
