#36864
#36864
#36864
#0
#0
   Index      Gx      Gy      Gz
   26904   25467    4785  -20053
   26905   -7365  -30167   10456
   26906  -17067   13374  -24566
   26907   28567   14907    5944
   26908     841  -15079  -29078
   26909  -30526   11820    1431
   26910    5211    5116   31942
   26911   11215  -30633   -3080
   26912  -17874    1329   27430
   26913   15265   27981   -7593
   26914   14101  -18697   22917
   26915  -29708   -6673  -12105
   26916    5498   26546   18405
   26917   22828  -16624  -16618
   26918  -25809  -14646   13892
   26919   -2275   24939  -21130
   26920   29658  -10298    9380
   26921  -14044  -14793  -25643
   26922  -12204   30017    4867
   26923   12808    -500  -30155
   26924  -14669  -29297     355
   26925   -6927    8542   30865
   26926   31441    8235   -4157
   26927   -3275  -19195   26353
   26928  -26182   17690   -8669
   26929   20806   12796   21840
   26930    3775  -29759  -13182
   26931  -26576    8191   17328
   26932   18271   20657  -17694
   26933   12335  -27518   12815
   26934  -24093      91  -22207
   26935   13184   28825    8303
   26936   12457  -14301  -26719
   26937  -31174   -9350    3790
   26938    1321    9821  -31232
   26939   27772  -17372    -721
   26940  -11367   -7555   29789
   26941   -5198   31925   -5234
   26942   20130   -5436   25276
   26943  -19888  -24147   -9746
   26944  -11176   22751   20763
   26945   29487     927  -14259
   26946  -10916  -26275   16251
   26947  -18342   19617  -18771
   26948   28974    9815   11738
   26949   -2268  -22942  -23284
   26950  -27675   15984    7226
   26951   14102   10106  -27796
   26952    6379  -32025    2713
   26953   -5315    1236  -32309
   26954   19897   25971   -1798
   26955    7456  -13917   28712
   26956  -32082   -2141   -6311
   26957    7752   20687   24199
   26958   21905  -21833  -10823
   26959  -24497   -9272   19687
   26960    1832   28898  -15336
   26961   25644  -13630   15174
   26962  -20642  -15924  -19848
   26963   -7119   30154   10662
   26964   21505   -4210  -24361
   26965  -18661  -26221    6149
   26966   -7792   13389  -28873
   26967   32556    3328    1637
   26968   -2014   -6011   32147
   26969  -23915   22213   -2875
   26970   16235    6808   27635
   26971    -897  -31910   -7387
   26972  -20871   10167   23122
   26973   23501   19486  -11900
   26974    7117  -26012   18610
   26975  -28006    4465  -16412
   26976   16291   24688   14097
   26977   13442  -21332  -20925
   26978  -31039   -4282    9585
   26979    5868   19802  -25437
   26980   24479  -21181    5072
   26981  -12068   -5568  -29950
   26982    -232   32761     560
   26983    9508   -4224   31071
   26984  -24292  -21631   -3952
   26985   -5713   18321   26558
   26986   31416   -3880   -8464
   26987  -12631  -20690   22046
   26988  -16927   24874  -12977
   26989   27271    4746   17533
   26990   -6932  -26827  -17489
   26991  -23416   18861   13021
   26992   21675   10942  -22002
   26993    1338  -31614    8508
   26994  -17858    7192  -26514
   26995   23512   22469    3995
   26996    3488   -9940  -31027
   26997  -32637    2868    -516
   26998    6472   11494   29994
   26999   19147  -26110   -5029
   27000  -20157   -4244   25481
   27001    6769   30607   -9541
   27002   20152  -15094   20969
   27003  -25937  -14262  -14054
   27004   -2195   28249   16456
   27005   25384   -9198  -18566
   27006  -21303  -21844   11944
   27007   -8470   21662  -23079
   27008   31869   -1672    7431
   27009   -8124  -15696  -27591
   27010  -20214   25622    2919
   27011    6365    1576  -32104
   27012   -5937  -32185   -1593
   27013  -12651    8797   28917
   27014   27645   16495   -6105
   27015    2460  -21726   24404
   27016  -29498    9528  -10618
   27017   17511   19269   19892
   27018   11531  -26678  -15130
   27019  -28929     498   15379
   27020   11228   23701  -19643
   27021   19989  -23579   10867
   27022  -21289   -6075  -24155
   27023    4715   31797    6354
   27024   13338   -8595  -28668
   27025  -27486  -17741    1842
   27026    -765    5135   32353
   27027   31411   -8937   -2670
   27028  -11163  -13189   27840
   27029  -13709   28881   -7182
   27030   23006     414   23328
   27031  -12122  -28106  -11695
   27032  -18057   19839   18815
   27033   27092    8774  -16207
   27034   -3294  -29295   14303
   27035  -21808   12989  -20720
   27036   25658   17872    9790
   27037    3808  -20554  -25232
   27038  -31396    7749    5278
   27039    8504   10796  -29745
   27040   15081  -29080     765
   27041   -9757    -519   31276
   27042   11831   30325   -3746
   27043   13209  -13523   26763
   27044  -29803  -10826   -8259
   27045    1844   23982   22251
   27046   26452  -14518  -12772
   27047  -22037  -16533   17738
   27048   -6032   27175  -17284
   27049   29340   -6154   13226
   27050  -14452  -19740  -21797
   27051  -15520   27511    8713
   27052   19455    1725  -26309
   27053  -10737  -30671    4201
   27054   -8045    7677  -30822
   27055   30383   12264    -311
   27056    -528  -12703   30199
   27057  -28943   14583   -4823
   27058   15833   12773   25686
   27059    7882  -30403   -9336
   27060  -24639    4268   21174
   27061   16687   24564  -13848
   27062   14720  -24070   16661
   27063  -26931   -3347  -18361
   27064    9037   29058   12149
   27065   17534  -15588  -22873
   27066  -29109  -12960    7636
   27067     113   17990  -27386
   27068   29627  -13642    3124
   27069   -5662   -4907  -31898
   27070   -9326   31381   -1388
   27071   14879   -2040   29122
   27072  -17162  -27282   -5900
   27073  -11929   18047   24610
   27074   30676    4915  -10413
   27075   -6810  -24967   20097
   27076  -22469   18601  -14925
   27077   25902   12643   15585
   27078     762  -26367  -19438
   27079  -28449   11904   11072
   27080   16372   15231  -23950
   27081   10223  -30432    6560
   27082  -16150    1638  -28463
   27083   16427   28277    2047
   27084    2143   -3006   32558
   27085  -32060   -6302   -2464
   27086    3880   16493   28045
   27087   25364  -19534   -6977
   27088  -20124  -10716   23533
   27089   -1966   30623  -11489
   27090   24960   -9425   19020
   27091  -20236  -20201  -16002
   27092  -10331   27503   14508
   27093   25494   -1681  -20514
   27094  -14715  -27517    9995
   27095  -12875   16778  -25027
   27096   31459    7343    5483
   27097   -2759  -13908  -29540
   27098  -26636   19058     970
   27099    7866    4551   31481
   27100    3230  -32414   -3541
   27101  -17631    5957   26968
   27102   21674   23216   -8054
   27103    9172  -22028   22456
   27104  -30247     927  -12566
   27105   12069   24617   17943
   27106   17794  -21571  -17079
   27107  -28847   -7815   13431
   27108    3942   24329  -21591
   27109   26272  -17432    8918
   27110  -16782  -10516  -26104
   27111   -4356   32175    4406
   27112   11184   -3345  -30616
   27113  -21502  -24724    -106
   27114   -5090   11105   30404
   27115   32439     148   -4618
   27116   -8199  -18331   25892
   27117  -20867   23554   -9131
   27118   23723    7332   21379
   27119   -3726  -29557  -13643
   27120  -23940   14698   16867
   27121   22589   15288  -18156
   27122    5128  -29912   12354
   27123  -22892    5977  -22668
   27124   20019   24726    7842
   27125    8205  -16356  -27181
   27126  -32571   -1297    3329
   27127    3126    7707  -31693
   27128   22563  -23730   -1182
   27129  -13801   -4804   29327
   27130    2906   32137   -5695
   27131   18618  -10546   24815
   27132  -25155  -18349  -10207
   27133   -5235   25180   20302
   27134   28567   -6393  -14720
   27135  -17269  -22936   15790
   27136  -12723   23278  -19232
   27137   30678    2305   11277
   27138   -7746  -21209  -23745
   27139  -22896   22442    6765
   27140   15464    6002  -28257
   27141   -1795  -32640    2252
   27142    -423     220   32763
   27143   25714   20182   -2259
   27144    3949  -16123   28251
   27145  -31512    5895   -6772
   27146   12942   18511   23738
   27147   15695  -26457  -11284
   27148  -26372   -2919   19225
   27149    8892   27295  -15797
   27150   21617  -19744   14713
   27151  -23628  -10142  -20309
   27152     614   31132   10200
   27153   19307   -9206  -24822
   27154  -24667  -20804    5688
   27155   -3970   14049  -29334
   27156   32379   -4884    1175
   27157   -4537   -7002   31686
   27158  -17608   27431   -3336
   27159   18116    2654   27174
   27160   -8783  -30576   -7849
   27161  -18026   15335   22661
   27162   27446   12943  -12361
   27163     422  -27278   18149
   27164  -25763   11188  -16874
   27165   22084   19999   13636
   27166    7589  -23636  -21386
   27167  -31264    3596    9124
   27168   10315   17219  -25899
   27169   18474  -26666    4611
   27170  -12000   -2192  -30411
   27171    7932   31792      99
   27172    9166   -7258   30609
   27173  -28860  -14874   -4413
   27174   -1004   19788   26097
   27175   29342  -11533   -8925
   27176  -17679  -17181   21584
   27177  -10132   28114  -13438
   27178   27880   -2215   17072
   27179  -13250  -23997  -17950
   27180  -18100   24254   12559
   27181   23301    5110  -22463
   27182   -6599  -31070    8047
   27183  -14980   11025  -26975
   27184   28412   15934    3534
   27185     777   -9030  -31488
   27186  -30885   10900    -977
   27187    9824   10244   29533
   27188   12015  -29985   -5490
   27189  -21137     932   25020
   27190   14110   27829  -10002
   27191   15996  -19930   20508
   27192  -28455   -7300  -14515
   27193    4952   28165   15995
   27194   22028  -15046  -19027
   27195  -26221  -15944   11483
   27196   -2754   22626  -23540
   27197   30548   -9585    6970
   27198  -11282  -12626  -28052
   27199  -13214   29883    2457
   27200    3630     -32  -32565
   27201  -13752  -29670   -2054
   27202  -10608   12303   28456
   27203   30794    9067   -6567
   27204   -3095  -22153   23943
   27205  -26060   16485  -11079
   27206   22046   14493   19431
   27207    4488  -28467  -15592
   27208  -28125    7748   14918
   27209   16550   19889  -20104
   27210   13558  -27956   10406
   27211  -21618    -570  -24617
   27212   12516   29702    5893
   27213   10192  -11011  -29129
   27214  -31059  -10347    1381
   27215     778    7481   31891
   27216   28161  -16455   -3131
   27217  -14684  -10412   27379
   27218   -6067   31279   -7643
   27219   22831   -5432   22866
   27220  -18627  -24060  -12156
   27221  -12697   23990   18354
   27222   28156    1736  -16668
   27223  -10562  -27758   13841
   27224  -17617   17737  -21181
   27225   29432   10971    9329
   27226   -1389  -20287  -25693
   27227  -28542   15356    4816
   27228   10093    7705  -30206
   27229    7368  -31926     304
   27230  -10921    2195   30815
   27231   18975   26379   -4208
   27232    9743  -16938   26302
   27233  -31437   -3053   -8720
   27234    7892   23164   21790
   27235   21859  -20511  -13233
   27236  -25729  -10637   17277
   27237     913   27530  -17745
   27238   27063  -13353   12765
   27239  -18588  -15255  -22258
   27240   -8214   30628    8252
   27241   18643   -3069  -26770
   27242  -18066  -27079    3740
   27243   -5155    8273  -31283
   27244   32472    4312    -772
   27245   -3976  -13172   29738
   27246  -24347   21283   -5284
   27247   19032    8665   25225
   27248      64  -31267   -9797
   27249  -23150   10425   20713
   27250   22113   19491  -14310
   27251    8342  -27232   16200
   27252  -26602    3422  -18822
   27253   16082   26046   11688
   27254   12845  -19082  -23335
   27255  -31525   -5322    7175
   27256    4404   16696  -27847
   27257   25330  -20614    2663
   27258   -4607   -2296  -32360
   27259   -1219   32692   -1849
   27260   14700   -6007   28661
   27261  -23350  -22090   -6361
   27262   -7228   20934   24148
   27263   30777   -2861  -10874
   27264  -12986  -22791   19636
   27265  -16989   23415  -15386
   27266   28474    5845   15123
   27267   -5749  -25389  -19899
   27268  -24718   18709   10611
   27269   19205   10434  -24411
   27270    2331  -32109    6098
   27271  -14448    5318  -28924
   27272   22968   23315    1586
   27273    2369   -6151   32097
   27274  -32582    1875   -2926
   27275    8208   15664   27584
   27276   19638  -25152   -7438
   27277  -22612   -5478   23072
   27278    5686   29975  -11951
   27279   22092  -15529   18559
   27280  -24401  -14393  -16463
   27281   -3182   29431   14047
   27282   23914   -7858  -20976
   27283  -21200  -23093    9534
   27284   -8074   18942  -25488
   27285   32371    -721    5022
   27286   -5701  -11878  -30001
   27287  -21059   25097     509
   27288   10164    2845   31020
   27289   -4932  -32145   -4002
   27290  -16138   10514   26507
   27291   26670   17024   -8515
   27292    3459  -24039   21995
   27293  -28876    8373  -13027
   27294   18010   21062   17482
   27295   11742  -25062  -17540
   27296  -30088    -389   12970
   27297    9710   22204  -22052
   27298   21189  -23518    8457
   27299  -18278   -5817  -26565
